종목코드,판매비와관리비,판매비와관리비_전기,판매비와관리비_전전기,매출원가,매출원가_전기,매출원가_전전기
090150,21697498750.0,23845111052.0,21713842054.0,87337116139.0,87572117902.0,80207235289.0
054090,15739221079.0,16528788779.0,22768704664.0,122577098238.0,135220113006.0,179182285006.0
039740,15316792647.0,14158367664.0,14640325827.0,130549694601.0,179321772716.0,100864578966.0
051380,16561000049.0,17025965888.0,14500006258.0,352195889676.0,314890683195.0,286960172343.0
101680,7362587290.0,8463551280.0,7281714308.0,30735536412.0,53164772642.0,43460842512.0
052300,4474521408.0,4082964488.0,2882064988.0,5547305138.0,5986036380.0,9664418882.0
085810,10127509883.0,6442592047.0,6133804223.0,39857711113.0,3260484853.0,3371433569.0
440320,63121500290.0,38167118796.0,23789366399.0,27911955233.0,12504533643.0,
290520,7908459594.0,4380120258.0,7494708000.0,22207169410.0,10313834095.0,15771248966.0
222980,26498635272.0,23891441774.0,22009654960.0,70915654490.0,64369350755.0,60576244733.0
0010F0,6411059069.0,4610359326.0,5434002598.0,40663129058.0,30356568960.0,27647891269.0
237750,7042364459.0,5204116534.0,3204870570.0,20546776161.0,27738111458.0,14762209219.0
063760,7090233946.0,7460023049.0,8436052868.0,17919838336.0,24750569268.0,18609700740.0
065150,3935363647.0,5116571241.0,7624281824.0,102374796662.0,95040716624.0,109048318683.0
347770,10384890662.0,9282300091.0,10824939820.0,59111677602.0,56305893274.0,71834110693.0
298060,8935665330.0,11634253173.0,13336368800.0,19431978546.0,498300108.0,356997301.0
016670,18673790120.0,16865755340.0,19810300169.0,333846364.0,780572384.0,8629973750.0
188040,16525160178.0,15735944766.0,14205050910.0,53524541181.0,52370303122.0,49574848583.0
060230,17282671478.0,22465178338.0,20467859189.0,52892234639.0,36964602760.0,38372939295.0
095910,24400273446.0,35557620868.0,30482934846.0,96707311728.0,126812660191.0,136234675806.0
169330,9893135546.0,6936884437.0,6261834139.0,47525693607.0,45098511497.0,43970348228.0
301300,14319296436.0,16821734459.0,17480923287.0,8445284604.0,15511769548.0,21722150485.0
053060,,,,165856390376.0,148063395195.0,142727423140.0
131180,7834909447.0,8580570976.0,6903288334.0,21961509659.0,25477370957.0,18413381783.0
032800,7762657916.0,2420828165.0,5285813291.0,38461444250.0,71453674509.0,38154955966.0
378800,15745786961.0,15159207056.0,13443552735.0,321075218.0,0.0,0.0
013810,7002193931.0,7079045477.0,10246279518.0,31423358767.0,25805875140.0,16890066168.0
258790,15610254657.0,13761706735.0,13779340130.0,7129841813.0,4956588355.0,7274579747.0
130740,13780852855.0,14561482428.0,14666233286.0,68884939384.0,66762601517.0,67648353003.0
154040,4992009629.0,6389820649.0,6914222337.0,22925969759.0,24950878841.0,26623849443.0
123750,7984701415.0,11178595690.0,10700192462.0,23947277031.0,22495643955.0,30630678592.0
038880,13514116250.0,13518512666.0,19527104042.0,34987089716.0,43645205917.0,49871415060.0
415380,13830383485.0,15159194819.0,13412361230.0,79271814663.0,88780691031.0,79208728972.0
032080,7069495884.0,6843997237.0,7106194138.0,22700752929.0,27976961274.0,30058414474.0
187220,35531315736.0,32216870146.0,36139286592.0,90900511536.0,85431054578.0,81262822853.0
241840,7754428354.0,6102423319.0,6760545418.0,11313497649.0,12194053428.0,43170406343.0
018680,32782392101.0,31400850435.0,30374741406.0,20646328243.0,20651001630.0,20870999253.0
033200,6402319240.0,6720135459.0,5787824832.0,28256507110.0,26034120584.0,28426437471.0
084440,15827084831.0,14383180995.0,12788537012.0,16446894826.0,20920268859.0,18658176361.0
372800,8995853328.0,8005285843.0,9701729876.0,74452847745.0,71406292685.0,71635605976.0
153490,44003271396.0,52867237686.0,46397160763.0,76921044100.0,87118103268.0,90520392133.0
238200,6087013549.0,7776491346.0,7766595918.0,12188874432.0,9065160717.0,11211321644.0
115160,82430581759.0,91205696684.0,96137578772.0,340952537704.0,438152714809.0,532781147597.0
353190,37319977958.0,34471986076.0,29757635889.0,59816459085.0,62644093650.0,54894103426.0
109670,34432232165.0,31188469633.0,29556190659.0,135138855452.0,141414132027.0,121953869678.0
429270,3576019146.0,4040141925.0,3655374790.0,16758495885.0,14417702516.0,14300785787.0
148250,10625078086.0,7433636567.0,7573149438.0,11460736946.0,9557801667.0,8563319158.0
067770,3111999303.0,3264348769.0,4154385963.0,8991794563.0,9175943540.0,8717143116.0
405920,35143330145.0,40161191357.0,37975578106.0,45980921753.0,46024100099.0,47153241265.0
317120,9694676960.0,9615828017.0,9545669719.0,3824838943.0,3516469161.0,4954738812.0
065690,17315565212.0,6757397540.0,13392300165.0,48919915080.0,58360028315.0,59759765128.0
432980,5144773181.0,5611285240.0,3884009100.0,15358066509.0,13533508510.0,12706077887.0
403490,8516147697.0,7670079670.0,7189066999.0,56044206422.0,52683148160.0,46034424758.0
016100,17835187795.0,16660654741.0,16926040174.0,57568163443.0,59740810113.0,56663832176.0
900110,63622134.0,77541579.0,75059994.0,244679815.0,271779369.0,233985517.0
195990,12922953261.0,10904466561.0,9880931937.0,28411930195.0,31046782070.0,24106709849.0
054940,21722787716.0,22300196486.0,19271174886.0,152202179955.0,171495817109.0,152650004667.0
032280,6527756035.0,5811710222.0,6056174404.0,91332920854.0,96823304899.0,91890700340.0
215480,21974695374.0,23677227006.0,25429001281.0,17720942430.0,18749585110.0,20272390943.0
101400,18014794160.0,11945552379.0,6144303828.0,21408493465.0,26825677153.0,29304142884.0
098660,45046613096.0,43370424481.0,42653875321.0,27850050335.0,26335672479.0,27841446742.0
277410,17454357472.0,17154227032.0,17732452495.0,16043813723.0,14516289301.0,13826405589.0
067730,2088526017.0,1919597094.0,1847107893.0,43568096535.0,38546519341.0,34061901807.0
017250,16631248905.0,15971515241.0,5603395126.0,39434334816.0,39962478499.0,34587151158.0
340440,6781537160.0,6467335713.0,7092134200.0,40294545035.0,45870046381.0,46854334460.0
398120,5648911435.0,5831404224.0,4864171958.0,17484834938.0,10946328123.0,20667882463.0
373110,8897074215.0,7938354144.0,6849241063.0,3903681543.0,3325884164.0,2980492401.0
200230,9486059738.0,10379524779.0,8622011208.0,32957145971.0,27556305612.0,26719876965.0
019660,5460614227.0,1946745685.0,5344128119.0,12317694933.0,15138129176.0,18959599314.0
431190,8412066006.0,5896875727.0,3497055776.0,11733943379.0,11729203300.0,8446030492.0
219750,9619235527.0,6795521434.0,5761037370.0,25263177721.0,22351857456.0,24334823308.0
069330,4277653749.0,4693604541.0,4837382353.0,44111136946.0,48620533310.0,48456931003.0
303530,31074821738.0,34929103407.0,27211619699.0,42565908524.0,53780793744.0,56185598380.0
192390,10013676841.0,9132981016.0,15421176246.0,69068885418.0,92000882703.0,120012294198.0
362990,19837826450.0,15825265809.0,13295412737.0,1341557024.0,437134664.0,0.0
080470,22116664406.0,19337084828.0,17895040455.0,209797152793.0,168716146722.0,147321018140.0
274400,5195382344.0,5715850811.0,5709685938.0,11046114410.0,8433665380.0,13929702886.0
115570,9867656925.0,9170591848.0,9540084337.0,82220817944.0,71138031133.0,64567388244.0
252500,18485337280.0,22373342655.0,20499189057.0,18532972701.0,18754171137.0,18760009347.0
021040,13265773841.0,14415921512.0,13313051479.0,261787897445.0,279306709741.0,285585986768.0
361670,4581837317.0,4182406959.0,4812288459.0,8092251405.0,11332475659.0,10373975396.0
065370,-6932463292.0,-6541735183.0,-7079732267.0,30539859971.0,27558991676.0,23414095979.0
054220,6506101710.0,9165335742.0,8366972484.0,38247642373.0,22630944247.0,18242842513.0
275630,7766183990.0,7171033362.0,5819299124.0,4962419442.0,4744203674.0,4733933404.0
419540,5373257347.0,5003249168.0,5239017378.0,12821860453.0,14940160606.0,15781948361.0
065060,59876354976.0,65858490112.0,74968719779.0,51399354934.0,59243312445.0,64080286299.0
342870,38959435973.0,33715172882.0,31147761194.0,56131953632.0,53720741095.0,52408091154.0
191410,12362694157.0,9669661420.0,5228995412.0,33984842119.0,25008490648.0,22873821277.0
377330,21260685816.0,11526841988.0,8762482828.0,10613436165.0,28999426678.0,30397513915.0
043590,3071502516.0,6986927348.0,4489267118.0,20382657891.0,32808541771.0,15448177818.0
034940,28472448259.0,30848137795.0,30595671291.0,37436993280.0,41495013572.0,39213050161.0
073570,7662930095.0,9763837573.0,9001395805.0,,,
154030,2931330980.0,11485640044.0,11991784164.0,1573477612.0,15396922508.0,13726430833.0
455180,3700720006.0,3558304353.0,2553366360.0,18110610729.0,44465663835.0,10782827998.0
224060,5663345753.0,5063903355.0,8728036189.0,20433819198.0,21824366178.0,21885401461.0
043360,,,,12717819438.0,13326856871.0,10464074423.0
383930,8352324727.0,8196615746.0,5409782059.0,45136649964.0,39069487793.0,33301429514.0
054410,3238917119.0,3121126904.0,3037786220.0,35302018285.0,29423185694.0,30986675792.0
096870,4166316819.0,4123740031.0,3139364060.0,6573566538.0,6740786215.0,6136199445.0
137940,128003913378.0,39157821359.0,13110727392.0,27639996326.0,18355059052.0,16806803715.0
405000,9468598078.0,16571834643.0,21831363148.0,6615130080.0,11226239939.0,11658155606.0
032680,4798007950.0,7757362161.0,6526370645.0,50261006385.0,53518788231.0,55977459961.0
014100,24902469598.0,30739730752.0,33712017595.0,24970942829.0,27061439633.0,33603848108.0
196700,6389247401.0,6780446163.0,7660859941.0,31235714638.0,24203718385.0,26003938488.0
018620,16213201941.0,15901781234.0,14226535550.0,38231820102.0,39483190124.0,42979154326.0
048830,7104706643.0,5275218745.0,5027954959.0,75704122578.0,59920606996.0,56091226691.0
073190,7499203432.0,8220633864.0,8810132334.0,15615474245.0,18255518666.0,18748444938.0
083470,4907077492.0,4181990792.0,4070268322.0,15400161138.0,25177457342.0,20916758581.0
050090,5796931880.0,5690474533.0,3724659992.0,5224112965.0,9052671473.0,8296750277.0
024940,15308471733.0,15424411450.0,15433328106.0,39164395192.0,38603235581.0,39706310318.0
050760,12019207238.0,12123851081.0,12523394916.0,59300785823.0,67359623622.0,63271774446.0
900270,65016303.0,61658050.0,63468058.0,486214459.0,518567166.0,411916060.0
214610,7149614218.0,13216592334.0,12514597513.0,13670404911.0,10658083052.0,12228571602.0
088290,5496937326.0,4506065191.0,3605134652.0,49505127206.0,45516395377.0,42633930206.0
344860,6214909485.0,6004306554.0,6102985813.0,1994045441.0,2309804292.0,2771716910.0
027580,15383958293.0,19176515502.0,13104221560.0,43629157351.0,42681205076.0,50798046454.0
140430,6967695508.0,6373423946.0,6088674884.0,21470427461.0,23705408650.0,22037324643.0
900340,,,,687605107.0,718375394.0,615842368.0
113810,9488537884.0,9429563296.0,7282718332.0,69905195477.0,74588859966.0,74848261673.0
056730,11583466637.0,5897033972.0,4820469790.0,47186740238.0,62548722776.0,44468328189.0
031860,11068108984.0,6235270184.0,11961986571.0,11276391335.0,9428896776.0,9345975337.0
303030,15503947622.0,12270071392.0,12039360157.0,29428915010.0,41523502720.0,27075857766.0
365900,25517238653.0,26530973676.0,29061369922.0,22864096847.0,22347730922.0,19785576816.0
279600,6590122349.0,6910189059.0,7800612923.0,18423061747.0,9780803726.0,10224177206.0
306040,119131361711.0,126435288356.0,129135589530.0,60138362704.0,58633688278.0,59178527763.0
115610,6007428324.0,9163569626.0,6586741185.0,9202140797.0,9035201203.0,11826535202.0
060900,7293922394.0,5508280950.0,5442768357.0,11945025554.0,9794937652.0,16130932958.0
078860,6069526706.0,6114337659.0,6943792667.0,14181080457.0,24455741943.0,20979010467.0
110020,4123050339.0,4893967839.0,6114738226.0,9914146233.0,13220610989.0,10810685584.0
335870,20341769489.0,24403869798.0,25366445144.0,24408505433.0,20184661119.0,22174009646.0
069920,7753152033.0,11000646341.0,12188347571.0,22159968544.0,3822771195.0,4025449064.0
322780,7122880700.0,6575643184.0,7810864595.0,32871400391.0,64619009164.0,34030675770.0
020400,7257995500.0,7600525002.0,7729176407.0,94458777610.0,98416893160.0,124034656145.0
900120,39060285.0,59782951.0,110960383.0,207783549.0,214714758.0,228506433.0
006050,3581625192.0,4495811714.0,3430426905.0,55688022053.0,70012615996.0,72267925472.0
309930,22009740868.0,22600082158.0,17946005722.0,32740286284.0,27058122925.0,21036163921.0
065650,16421633672.0,8870557528.0,6628735741.0,64153061058.0,52563647968.0,37550107295.0
376930,20498526456.0,21915394337.0,16223873849.0,4702743072.0,2480761283.0,2648712470.0
103230,5257853472.0,4300945453.0,3773537048.0,42645439910.0,39373414720.0,36627378921.0
177350,7159456811.0,9995778617.0,10274474019.0,13066588435.0,23726043663.0,28522446226.0
051780,11978108927.0,12586438809.0,11900675193.0,44682415198.0,51175822595.0,67184783854.0
023790,3625780777.0,2686349525.0,4809037765.0,23027998172.0,15747705757.0,19975647133.0
225590,62727620680.0,61452532464.0,62173095913.0,35210257241.0,41492487218.0,35725763213.0
377220,60153246712.0,61415345891.0,61375453340.0,30611672582.0,30036424200.0,20768950274.0
037400,100702833378.0,109756034412.0,96680389268.0,963373677131.0,1133134245577.0,1164782908024.0
002680,12203417112.0,12614433147.0,13137127804.0,67272564191.0,68527713721.0,80796975533.0
131760,7343847984.0,8736895070.0,10638566894.0,41932499193.0,60413867856.0,38343859780.0
389680,4248476117.0,3979418048.0,3117156558.0,2611594999.0,4102342020.0,4143589984.0
354200,12071632417.0,14686241354.0,13286368756.0,17443951686.0,3516681434.0,4483406605.0
060480,1531561061.0,1498844979.0,1526569001.0,34964597904.0,31595222702.0,20305116622.0
009620,15607918881.0,21357153942.0,19908626396.0,262160232155.0,318988844813.0,407834096837.0
045520,13747623879.0,13256991286.0,12611948871.0,73316008556.0,72215384187.0,78947016821.0
142760,8384021000.0,10128164373.0,10744955761.0,9363219515.0,11040762309.0,12664211522.0
131100,14307407202.0,17973289742.0,14842999846.0,100641470380.0,115259928650.0,121901480626.0
223310,14749903362.0,10244829485.0,7213443505.0,11623382683.0,14720508178.0,12629493816.0
060260,12569662546.0,11215071112.0,14840804274.0,29611230739.0,29463816475.0,34121884573.0
478440,38624560.0,27758840.0,,,,
210120,2899296052.0,1931522937.0,1852071858.0,2576278945.0,12809369456.0,16236454886.0
008290,13397482779.0,16572752530.0,18447373209.0,10737203438.0,10848169727.0,12375123887.0
247660,3681826493.0,4657005049.0,4353501773.0,3600324831.0,8850845727.0,3391757458.0
240600,10475891935.0,9500901640.0,9159755012.0,25988016855.0,25556445503.0,31958211823.0
0099W0,-15371384.0,,,,,
291810,5066577108.0,4609858774.0,4770400686.0,3937783516.0,7561592780.0,10659402687.0
304840,7912910231.0,9065579562.0,16652117564.0,3315005701.0,2086843573.0,3048251620.0
352770,8774411117.0,27527270385.0,34876725985.0,993355379.0,9684001933.0,11118869024.0
289010,40408783437.0,48219850951.0,66340957753.0,49776752311.0,61347310954.0,67976443452.0
244460,7828503571.0,10396408356.0,18641262720.0,377559120.0,478961235.0,555139356.0
079950,6462493623.0,9799422678.0,12349780189.0,20557029794.0,22900456993.0,24491121899.0
065770,6402733845.0,5872595877.0,6004656591.0,18420274865.0,31499847242.0,29233671044.0
285800,5310677142.0,4816241805.0,3889695832.0,29768625325.0,32343848720.0,29374463930.0
481890,50269705.0,35745300.0,,,,
035620,5181984964.0,4801853972.0,10227770994.0,8698187788.0,4952866931.0,18266636002.0
489730,35646970.0,46541850.0,,,,
054180,7914844834.0,12083306230.0,12579110120.0,25992853572.0,28573652222.0,24954289606.0
0093G0,19343640.0,,,,,
012340,7537580975.0,7368015021.0,7537186203.0,82489410690.0,77991215391.0,82650575768.0
482520,97173940.0,56214417.0,,,,
0054V0,44902566.0,,,,,
065570,10519676435.0,12810597597.0,15872980705.0,22936395941.0,29225664334.0,23590886649.0
477760,32187733.0,56450147.0,,,,
035290,4907175865.0,5016274830.0,5588136239.0,5990382126.0,5063925514.0,5727518247.0
0132G0,16496000.0,,,,,
482690,38943610.0,25112931.0,,0.0,0.0,
474660,46617430.0,242521000.0,2751240.0,,,
079190,7210915969.0,8198674503.0,10100702229.0,39674638055.0,29769555202.0,51230399421.0
0071M0,23478800.0,,,,,
477470,44891110.0,37315460.0,,,,
288980,16985578859.0,14521836198.0,12276726232.0,12117496001.0,21182781245.0,12623088649.0
250930,8292336346.0,10900618847.0,12888142716.0,30396863503.0,35952702847.0,40027068476.0
001000,614135899.0,604269109.0,612089345.0,2488613923.0,2648259081.0,2773897454.0
084180,57451982911.0,22342322866.0,10321560533.0,30109399662.0,33636138269.0,35050031274.0
0004Y0,58703790.0,6136740.0,,,,
043100,10836653680.0,13657177904.0,16330642258.0,11722412486.0,14379181621.0,17595643715.0
058450,8446805540.0,8031306499.0,7308201866.0,3831339811.0,12740512108.0,6121342755.0
488060,46527568.0,29621740.0,,,,
092600,48027113222.0,51342572706.0,44465414234.0,72019101259.0,65049926341.0,52939036951.0
900100,6887034.0,10239658.0,19795827.0,3447080.0,12105151.0,17172165.0
106080,9208709787.0,5743763587.0,3645182090.0,7590391296.0,16220909091.0,5030661200.0
308100,19557028602.0,23200567317.0,25685982864.0,26211192526.0,25986207155.0,23738910273.0
025870,7847071397.0,6611836137.0,4879140966.0,63745059002.0,78281657857.0,81423989397.0
473950,39522094.0,46527857.0,4486140.0,,,
225430,6760823425.0,6174839226.0,6000770200.0,12152143458.0,10869023020.0,12859278665.0
469480,36551950.0,43366760.0,19692920.0,,,
472230,35756358.0,34178077.0,11964640.0,,,
087260,8936310098.0,9372070130.0,8766980567.0,26902522486.0,30136327048.0,40585009713.0
312610,4001584197.0,4186326086.0,3747158680.0,19227246932.0,18033558333.0,7157659049.0
101000,9265376103.0,4150426738.0,2190031718.0,34802561935.0,21285722068.0,23128898866.0
079970,17097126491.0,21031257529.0,20953858379.0,8921053939.0,9072918542.0,11349013866.0
