종목코드,조회코드,종목명,영문명,시장구분,통화,현재가,등락률,시가총액,거래량,배당수익률,업종_소분류,상장폐지여부,국가,기준연도,결산월,매출액_전전기,매출액_원화_전전기,매출액,매출액_원화,매출액_전기,매출액_원화_전기,PER_전전기,PER,PER_전기,PBR_전전기,PBR,PBR_전기,EBITDA_전전기,EBITDA_원화_전전기,EBITDA,EBITDA_원화,EBITDA_전기,EBITDA_원화_전기,영업이익_전전기,영업이익_원화_전전기,영업이익,영업이익_원화,영업이익_전기,영업이익_원화_전기,당기순이익_전전기,당기순이익_원화_전전기,당기순이익,당기순이익_원화,당기순이익_전기,당기순이익_원화_전기,배당수익률_전전기,배당수익률_전기,ROA_전전기,ROA,ROA_전기,영업이익률
688498,688498.SS,합서원걸반도체과기,Yuanjie Semiconductor Technology Co Ltd Class A,상해,CNY,1466.0,-2.79,182517552682.0,2649925.0,0.05,반도체,True,중국,2025,12.31,144400000.0,29005000000.0,601430000.0,120804000000.0,252170000.0,50651000000.0,380.1,1000.19,,4.11,82.2,45.73,29530000.0,5931000000.0,254350000.0,51088000000.0,15510000.0,3116000000.0,-12540000.0,-2519000000.0,190580000.0,38279000000.0,-35190000.0,-7068000000.000001,19480000.0,3913000000.0000005,190920000.0,38349000000.0,-6130000.0,-1232000000.0,0.12,0.04,0.86,8.08,-0.28,31.69
600406,600406.SS,국전남서과기,NARI Technology Co Ltd Class A,상해,CNY,22.71,0.53,182401182303.0,36079007.0,2.75,IT 서비스 및 컨설팅,True,중국,2025,12.31,51573300000.0,10359013000000.0,66228960000.00001,13302749000000.0,57417250000.0,11532829000000.0,25.42,22.12,27.93,3.66,3.51,4.33,9729790000.0,1954325999999.9998,10454100000.0,2099811000000.0,10078010000.0,2024268999999.9998,8034820000.0,1613873000000.0,9257910000.0,1859543000000.0,8399730000.0,1687170000000.0,7183690000.0,1442916000000.0,8278969999.999999,1662914000000.0,7610120000.0,1528569000000.0,1.77,2.19,9.4,9.26,9.11,13.98
600025,600025.SS,화능란창강수력발전,Huaneng Lancang River Hydropower Inc Class A,상해,CNY,9.76,-0.61,181839479948.0,26557099.0,2.09,민자 발전 사업,True,중국,2025,12.31,23461330000.0,4712443000000.0,26595330000.0,5341938000000.0,24881610000.0,4997720000000.0,23.04,21.24,21.98,2.48,2.17,2.36,17803510000.0,3576012999999.9995,20416280000.0,4100814000000.0,18977400000.0,3811801000000.0,11929960000.0,2396252000000.0,13108560000.0,2632985000000.0,12720560000.0,2555052000000.0,7200000000.0,1446192000000.0,8383990000.0,1684009000000.0,7920000000.0,1590811000000.0,1.94,2.07,4.37,4.18,4.35,49.29
601668,601668.SS,CSCEC(중국건축),China State Construction Engineering Corp Ltd Class A,상해,CNY,4.4,0.69,181809717954.0,219704980.0,6.22,건설 및 엔지니어링,True,중국,2025,12.31,2265529000000.0,455054155000000.0,2082142000000.0,418219042000000.0,2187148000000.0,439310547000000.0,4.2,5.05,4.42,0.54,0.37,0.44,116240200000.0,23348007000000.0,93172610000.0,18714650000000.0,106295200000.0,21350454000000.0,106485600000.0,21388698000000.0,83575020000.0,16786879000000.0,95652020000.0,19212665000000.0,54056980000.0,10857885000000.0,38785200000.0,7790395000000.0,45903300000.0,9220137000000.0,4.94,5.5,2.65,1.59,2.06,4.01
688072,688072.SS,척형과기,Piotech Inc Class A,상해,CNY,621.93,-2.98,181711321811.0,4134719.0,0.05,반도체 장비 및 테스트,True,중국,2025,12.31,2704970000.0,543321000000.0,6519100000.0,1309425000000.0,4103450000.0,824220000000.0001,64.25,202.29,156.34,9.26,28.34,20.18,670880000.0,134754000000.0,1002980000.0,201459000000.0,620390000.0,124611999999.99998,618890000.0,124309999999.99998,860930000.0,172927000000.0,535700000.00000006,107600000000.0,662580000.0,133086999999.99998,926700000.0,186138000000.0,688150000.0,138223000000.0,0.15,0.07,7.68,5.21,5.44,13.21
600989,600989.SS,닝샤바오펑에너지,Ningxia Baofeng Energy Group Co Ltd Class A,상해,CNY,24.4,0.08,178933984000.0,61099564.0,3.45,상품 화학,True,중국,2025,12.31,29135510000.0,5852159000000.0,48037590000.0,9648830000000.0,32982890000.0,6624942999999.999,21.68,16.12,32.4,3.22,3.71,4.88,8906380000.0,1788936000000.0,17539170000.0,3522918000000.0,10769730000.0,2163208000000.0002,7109390000.0,1427992000000.0,14251970000.0,2862651000000.0,8499790000.000001,1707266999999.9998,5650620000.0,1134983000000.0,11350300000.0,2279821000000.0,6337680000.0,1272986000000.0,1.65,1.69,8.75,12.63,7.86,29.67
600887,600887.SS,이리실업그룹,Inner Mongolia Yili Industrial Group Co.  Ltd. Class A,상해,CNY,26.86,1.13,169899187516.0,74474960.0,5.2,식품 가공,True,중국,2025,12.31,126179500000.0,25344414000000.0,115931100000.0,23285921000000.0,115779600000.0,23255490000000.0,17.16,14.41,17.39,3.44,3.11,3.02,16003250000.0,3214413000000.0,17361630000.0,3487257000000.0,15042440000.0,3021424000000.0,11733320000.0,2356755000000.0,12803860000.0,2571783000000.0,10609010000.0,2130925999999.9998,10428540000.0,2094677000000.0,11565170000.0,2322980000000.0,8452860000.000001,1697841000000.0,4.14,3.11,7.28,7.53,5.54,11.04
600031,600031.SS,삼일중공업,Sany Heavy Industry Co Ltd Class A,상해,CNY,20.0,0.3,169487800740.0,46548498.0,2.46,중장비 및 차량,True,중국,2025,12.31,74018940000.0,14867444000000.0,89699510000.0,18017044000000.0,78383380000.0,15744085999999.998,35.87,19.08,27.11,2.41,1.99,2.26,8107930000.0,1628559000000.0,13151660000.0,2641642000000.0,9910750000.0,1990674000000.0002,5000680000.0,1004437000000.0001,9658490000.0,1940004000000.0,6381770000.0,1281843000000.0,4527500000.0,909393000000.0,8408059999.999999,1688841999999.9998,5975450000.0,1200229000000.0,1.14,2.56,2.97,5.22,4.02,10.77
601066,601066.SS,중신건투증권,China Securities Co Ltd Class A,상해,CNY,25.28,1.12,164210563765.0,22780446.0,1.36,투자 은행 및 중개 서비스,True,중국,2025,12.31,25573840000.0,5136762000000.0,27225680000.0,5468550000000.0,24323340000.0,4885586000000.0,32.14,22.8,28.11,1.95,1.67,1.65,10420110000.0,2092983000000.0002,13255570000.0,2662514000000.0,9994490000.0,2007493000000.0,9334640000.0,1874955000000.0,12150830000.0,2440616000000.0,8871330000.0,1781895000000.0,6050740000.0,1215351000000.0,8440900000.0,1695438000000.0,6156690000.0,1236633000000.0,0.88,1.46,1.37,1.52,1.33,44.63
600930,600930.SS,Huadian New Energy Group Corp Ltd Class A,Huadian New Energy Group Corp Ltd Class A,상해,CNY,3.91,0.51,163102857142.0,101925784.0,1.54,민자 발전 사업,True,중국,2025,12.31,,,38980390000.0,7829600999999.999,,,,21.26,,,1.2,,,,32098100000.0,6447224000000.0,,,,,13915460000.0,2795059000000.0,,,,,6755050000.0,1356819000000.0,,,,,,1.69,,35.7
600176,600176.SS,중국거석,China Jushi Co Ltd Class A,상해,CNY,40.18,-5.75,160846033731.0,216682250.0,0.84,건설 자재,True,중국,2025,12.31,14875800000.0,2987953000000.0,18880860000.0,3792410000000.0,15855770000.0,3184790000000.0,22.01,50.18,46.78,1.66,5.51,3.48,4563100000.0,916544000000.0,6678660000.0,1341475000000.0,4834740000.0,971106000000.0,2836500000.0,569740000000.0,4555890000.0,915095999999.9999,2903400000.0,583176000000.0,3044440000.0,611507000000.0,3285460000.0,659918000000.0,2444810000.0,491064999999.99994,2.31,1.11,6.27,6.32,4.8,24.13
601872,601872.SS,초상기선,China Merchants Energy Shipping Co Ltd Class A,상해,CNY,19.2,-0.52,155031139238.0,96105685.0,1.66,해양 화물 및 물류,True,중국,2025,12.31,25881010000.0,5198460000000.0,28177210000.0,5659674000000.0,25799280000.0,5182043000000.0,10.83,28.28,26.61,1.43,3.56,3.4,8034820000.0,1613873000000.0,9523410000.0,1912872000000.0,8999620000.0,1807663000000.0,5659780000.0,1136823000000.0,6345700000.0,1274597000000.0,6328580000.0,1271158000000.0,4836970000.0,971553000000.0001,6012100000.0,1207590000000.0,5107450000.0,1025882000000.0,3.37,1.35,7.7,7.95,7.83,22.52
601869,601869.SS,장비광섬유광케이블,Yangtze Optical Fibre and Cable Joint Stock Ltd Co Class A,상해,CNY,378.8,-3.73,153920953343.0,10015799.0,0.08,통신 및 네트워킹,True,중국,2025,12.31,13352750000.0,2682033000000.0,14252100000.0,2862677000000.0,12197410000.0,2449972000000.0,19.31,416.16,317.79,2.27,25.14,14.13,1721470000.0,345775000000.0,2702800000.0,542885000000.00006,1757900000.0,353092000000.0,870300000.0,174808000000.0,1530550000.0,307427000000.0,900130000.0,180800000000.0,1297440000.0,260603000000.00003,813740000.0,163447000000.0,675880000.0,135757000000.0,1.52,0.12,4.1,2.59,1.91,10.74
600487,600487.SS,강소형통광전,Hengtong Optic-Electric Co Ltd Class A,상해,CNY,62.22,-4.7,153458926231.0,159942100.0,0.42,통신 및 네트워킹,True,중국,2025,12.31,47621740000.0,9565303000000.0,66854850000.00001,13428465000000.0,59984210000.0,12048428000000.0,17.57,62.0,61.17,1.43,5.33,6.01,4065720000.0,816640000000.0,4948110000.0,993877000000.0,5291950000.0,1062942000000.0,2596540000.0,521541000000.0,3320540000.0,666964000000.0,3580040000.0,719087000000.0,2153600000.0,432572999999.99994,2680270000.0,538359000000.0,2768820000.0,556146000000.0,0.99,0.33,3.77,4.1,4.61,4.97
601766,601766.SS,CRRC(중국중차),Crrc Corp Ltd Class A,상해,CNY,6.25,1.3,152048737800.0,93048472.0,3.73,중장비 및 차량,True,중국,2025,12.31,234261500000.0,47053765000000.0,273063099999.99997,54847454000000.0,246456800000.0,49503313000000.0,20.02,13.87,14.86,1.3,1.03,1.07,21432800000.0,4304992000000.0,26052470000.0,5232899000000.0,23682950000.0,4756957000000.0,13782180000.0,2768289000000.0,17237050000.0,3462233999999.9995,15516610000.0,3116666000000.0,11711580000.0,2352388000000.0,13181010000.0,2647538000000.0,12387510000.0,2488155000000.0,2.74,3.4,3.19,3.18,3.18,6.31
600809,600809.SS,산서행화촌분주,Shanxi Xinghuacun Fen Wine Factory Co Ltd Class A,상해,CNY,122.56,4.79,149518815048.0,13675983.0,5.61,증류주 및 포도주,True,중국,2025,12.31,31928480000.0,6413154000000.0,38718260000.0,7776950000000.0,36010990000.0,7233167000000.0,24.64,11.86,13.9,9.25,3.66,4.9,14317650000.0,2875843000000.0,16963840000.0,3407357000000.0,16780919999.999998,3370616000000.0005,13714140000.0,2754622000000.0,16349120000.0,3283883999999.9995,16202230000.0,3254380000000.0,10438110000.0,2096599000000.0002,12246330000.0,2459798000000.0,12242880000.0,2459105000000.0,1.68,4.34,25.89,22.39,25.11,42.23
601009,601009.SS,남경은행,Bank of Nanjing Co Ltd Class A,상해,CNY,11.98,1.1,148115535595.0,53081764.0,4.47,은행,True,중국,2025,12.31,74748460000.0,15013976000000.0,86851140000.0,17444920000000.002,79534290000.0,15975257000000.0,7.12,6.85,7.28,0.64,0.69,0.65,31580220000.0,6343203000000.0,38588490000.0,7750884000000.0,36920460000.0,7415844000000.0,30239540000.0,6073914000000.0,37104810000.0,7452872000000.0,35459000000.0,7122295000000.0,17396440000.0,3494249000000.0,20701450000.0,4158093000000.0,19071090000.0,3830619000000.0,5.83,4.55,0.86,0.79,0.83,42.72
601688,601688.SS,화태증권,Huatai Securities Co.  Ltd. Class A,상해,CNY,19.56,0.31,142940922153.0,55880446.0,2.82,투자 은행 및 중개 서비스,True,중국,2025,12.31,40967620000.0,8228756000000.0,41004350000.0,8236134000000.0,39488500000.0,7931660000000.001,12.95,10.83,15.59,0.88,0.85,0.87,15989830000.0,3211717000000.0,20403600000.0,4098267000000.0,11126060000.0,2234780000000.0,14279430000.0,2868166000000.0,19034910000.0,3823351999999.9995,9461300000.0,1900396000000.0,12145090000.0,2439463000000.0,15607630000.0,3134949000000.0,14595030000.0,2931558000000.0,2.08,2.81,1.49,1.73,1.8,46.42
601818,601818.SS,광대은행,China Everbright Bank Co Ltd Class A,상해,CNY,3.05,-0.33,141540787461.0,165506500.0,5.72,은행,True,중국,2025,12.31,250809000000.0,50377496000000.0,211158000000.0,42413196000000.0,234007000000.0,47002646000000.0,5.55,5.38,4.97,0.46,0.33,0.37,95121000000.0,19106004000000.0,86722000000.0,17418981000000.0,96269000000.0,19336591000000.0,88732000000.0,17822710000000.0,79975000000.0,16063779000000.0,89697000000.0,18016539000000.0,35981000000.0,7227144000000.0,34179000000.0,6865194000000.0,36885000000.0,7408721000000.001,4.99,5.81,0.63,0.55,0.61,37.87
600111,600111.SS,북방희토,China Northern Rare Earth (Group) High-Tech Co Ltd Class A,상해,CNY,38.67,-0.9,139794596110.0,34847112.0,0.33,금 제외 귀금속 및 광물,True,중국,2025,12.31,33496989999.999996,6728205000000.0,42563080000.0,8549220000000.0,32966320000.0,6621614999999.999,35.32,63.68,162.65,3.94,5.95,7.93,3942380000.0,791866000000.0,4373140000.0,878389000000.0,2673100000.0,536918999999.99994,3400970000.0,683119000000.0,3405560000.0,684041000000.0,1939950000.0,389659000000.0,2370740000.0,476187000000.0,2251270000.0,452189999999.99994,1004280000.0,201719000000.0,0.3,0.07,6.8,6.11,3.7,8.0
601898,601898.SS,중국석탄에너지,China Coal Energy Co Ltd Class A,상해,CNY,15.18,1.81,138927366072.0,36188500.0,2.57,석탄,True,중국,2025,12.31,192968800000.0,38759713000000.0,148056700000.0,29738669000000.0,189398800000.0,38042643000000.0,6.88,11.38,12.73,0.94,1.27,1.62,44608130000.0,8959989000000.0,37370610000.0,7506261000000.0,41781000000.0,8392132000000.001,33283760000.000004,6685375999999.999,26338130000.0,5290277000000.0,31296380000.0,6286191000000.0,19534050000.0,3923608999999.9995,17883580000.0,3592096000000.0,19322940000.0,3881206000000.0,4.87,2.28,7.47,6.0,7.06,17.79
600999,600999.SS,초상증권,China Merchants Securities Co Ltd Class A,상해,CNY,18.54,0.49,137603977743.0,63994650.0,3.08,투자 은행 및 중개 서비스,True,중국,2025,12.31,22024170000.0,4423775000000.0,28447680000.0,5714001000000.0,23233520000.0,4666685000000.0,18.67,13.57,13.72,1.28,1.18,1.02,10041250000.0,2016884999999.9998,15067880000.0,3026534000000.0,11832180000.0,2376612000000.0,9460520000.0,1900239000000.0,14321960000.0,2876709000000.0,11141400000.0,2237862000000.0,8191720000.0,1645389000000.0,11753040000.0,2360716000000.0,9813630000.0,1971166000000.0,1.27,3.24,1.34,1.67,1.47,50.34
600547,600547.SS,산동황금광업,Shandong Gold Mining Co Ltd Class A,상해,CNY,37.9,1.07,136987402851.0,107074735.0,0.98,금,True,중국,2025,12.31,59275270000.0,11906031000000.0,104287400000.0,20947167000000.0,82517990000.0,16574563000000.0,64.36,32.93,68.43,3.54,3.64,4.7,9561260000.0,1920474000000.0002,21369530000.0,4292283999999.9995,13491260000.0,2709854000000.0,5494770000.0,1103679000000.0,14131110000.0,2838375000000.0,8472780000.000001,1701841999999.9998,1864260000.0,374455000000.0,4232109999.9999995,850062000000.0001,2546720000.0,511534000000.0,0.57,0.81,2.57,4.0,3.01,13.55
600760,600760.SS,중항침비,Avic Shenyang Aircraft Co Ltd Class A,상해,CNY,48.26,0.5,136813694340.0,17846254.0,0.84,항공우주 및 방위,True,중국,2025,12.31,46247780000.0,9289329000000.0,44655790000.0,8969562000000.0,42837240000.0,8604288000000.0,40.11,36.9,38.83,7.9,5.6,7.72,3909120000.0,785186000000.0,5100270000.0,1024440000000.0,4697700000.0,943579999999.9999,3064760000.0,615588000000.0,3953080000.0,794015000000.0,3640410000.0,731214000000.0,3007150000.0,604016000000.0,3517760000.0,706577000000.0,3393970000.0,681712000000.0,0.55,0.84,5.27,5.1,5.83,8.85
601229,601229.SS,상하이은행,Bank of Shanghai Co Ltd Class A,상해,CNY,9.61,0.1,136548862263.0,40529912.0,5.42,은행,True,중국,2025,12.31,94718880000.0,19025234000000.0,80996540000.0,16268965000000.0,91228730000.0,18324203000000.0,6.98,6.68,6.55,0.69,0.52,0.59,39865790000.0,8007442999999.999,40915420000.0,8218271000000.001,40426830000.0,8120133000000.0,38141120000.0,7661025000000.0,39016090000.0,7836772000000.0,38532450000.0,7739628000000.0,21740790000.0,4366855000000.0005,23444870000.0,4709137000000.0,22755890000.0,4570748000000.0,4.82,5.34,0.76,0.74,0.75,48.17
600690,600690.SS,해이지가,Haier Smart Home Co Ltd Class A,상해,CNY,22.0,0.82,135926712350.0,44424705.0,5.32,"가전제품, 도구 및 가정 용품",True,중국,2025,12.31,261427800000.0,52510388000000.0,302346800000.0,60729378000000.0,285981200000.0,57442184000000.0,15.07,9.95,11.93,2.48,1.67,2.07,25160230000.0,5053684000000.0,30618590000.0,6150050000000.0,29826390000.0,5990929000000.0,18874130000.0,3791058000000.0,22134710000.0,4445978000000.0,22221480000.0,4463406000000.0,16596619999.999998,3333597000000.0,19552800000.0,3927375000000.0,18741120000.0,3764341000000.0005,2.91,3.07,6.84,6.88,7.1,7.32
600346,600346.SS,항력석화,Hengli Petrochemical Co Ltd Class A,상해,CNY,19.02,-0.73,133883677930.0,28966763.0,1.93,상품 화학,True,중국,2025,12.31,234866100000.0,47175205000000.0,201087300000.0,40390395000000.0,236400600000.0,47483425000000.0,15.43,19.56,23.17,1.78,2.07,2.57,22891400000.0,4597967000000.0,25542610000.0,5130489000000.0,23804790000.0,4781430000000.0,13648500000.0,2741438000000.0,13752870000.0,2762401000000.0,13373010000.0,2686103000000.0,6904600000.0,1386859000000.0,7074580000.0,1421001000000.0,7043570000.0,1414771000000.0,3.63,1.32,2.75,2.64,2.64,6.84
688702,688702.SS,소주 성과통신,Suzhou Centec Communications Co Ltd Class A,상해,CNY,324.8,-6.4,133168000000.0,8313631.0,0.0,반도체,True,중국,2025,12.31,1037420000.0000001,208375000000.0,1150530000.0,231096000000.0,1081830000.0,217296000000.0,,,,10.89,67.08,39.92,72790000.0,14619999999.999998,-127770000.0,-25663000000.0,-34890000.0,-7008000000.0,2730000.0,549000000.0,-161720000.0,-32482000000.0,-82200000.0,-16512000000.0,-19530000.0,-3922999999.9999995,-149940000.0,-30118000000.0,-68260000.0,-13712000000.0,,,-0.88,-5.77,-2.35,-14.06
600050,600050.SS,차이나 유니콤,China United Network Communications Ltd Class A,상해,CNY,4.25,-0.23,132873807640.0,103408816.0,3.84,통합 통신 서비스,True,중국,2025,12.31,372596800000.0,74839793000000.0,392222900000.0,78781892000000.0,389589200000.0,78252887000000.0,20.9,19.28,23.32,1.18,0.79,0.98,97431450000.0,19570081000000.0,91251580000.0,18328792000000.0,91439480000.0,18366534000000.0,18841450000.0,3784494000000.0,17414340000.0,3497844000000.0,15336410000.0,3080471000000.0,7961010000.0,1599048000000.0,8986110000.0,1804950000000.0,8889030000.0,1785450999999.9998,2.39,3.42,2.86,3.09,3.08,4.44
601100,601100.SS,항립유항,Jiangsu Hengli Hydraulic Co.  Ltd. Class A,상해,CNY,99.03,-1.13,132781502838.0,4078784.0,0.86,산업용 기계 및 장비,True,중국,2025,12.31,8984640000.0,1804655000000.0,10941030000.0,2197615000000.0002,9389690000.0,1886013000000.0,38.53,49.7,56.33,6.69,7.86,8.96,2846560000.0,571761000000.0,3308420000.0,664528000000.0,2873080000.0,577087000000.0,2436360000.0,489368000000.0,2773770000.0,557140000000.0,2446730000.0,491450000000.0,2498730000.0,501895000000.0,2734120000.0,549176000000.0,2508710000.0,503899000000.0,0.97,0.62,14.69,13.26,13.39,25.35
688082,688082.SS,ACM 리서치,ACM Research (Shanghai) Inc Class A,상해,CNY,270.2,-4.05,130397625368.0,4138923.0,0.22,반도체 장비 및 테스트,True,중국,2025,12.31,3888340000.0,781013000000.0,6786170000.0,1363070000000.0,5617740000.0,1128379000000.0,53.07,96.43,68.74,7.34,10.56,10.27,917300000.0,184248000000.0,1443580000.0,289957000000.0,1297610000.0,260638000000.0,846920000.0,170113000000.0,1303120000.0,261744999999.99997,1207910000.0,242621999999.99997,910520000.0,182887000000.0,1395930000.0,280386000000.0,1153190000.0,231629000000.0,0.58,0.36,10.16,9.0,10.54,19.2
601336,601336.SS,신화생명보험,New China Life Insurance Co Ltd Class A,상해,CNY,62.25,0.53,129818598915.0,23469626.0,4.41,생명 및 건강 보험,True,중국,2025,12.31,44066000000.0,8851097000000.0,79622000000.0,15992875000000.0,71257000000.0,14312681000000.0,17.66,4.74,6.47,1.5,1.67,2.05,9431000000.0,1894311000000.0,45685000000.0,9176289000000.0,37518000000.0,7535864999999.999,7937000000.0,1594226000000.0,44190000000.0,8876003000000.0,35988000000.0,7228550000000.0,8712000000.0,1749891999999.9998,36284000000.0,7288003999999.999,26229000000.0,5268357000000.0,1.91,4.2,0.67,2.02,1.69,55.5
