종목코드,종목명,시장구분,종목구분,현재가,등락률,시가총액,상장주식수,거래량,외국인비율,PER,ROE,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계,부채비율,영업이익률,ROE_계산,기준연도,보고서
079960,동양이엔피,KOSDAQ,보통주,18860,1.13,142400000000,7552,17435,7.78,2.62,11.81,49451743539.0,596475211237.0,91214249270.0,53617577881.0,445078763375.0,536293012645.0,20.49,8.99,11.11,2025,사업보고서
060150,인선이엔티,KOSDAQ,보통주,3125,1.63,142400000000,45564,33035,3.95,-40.06,-3.46,-10925137790.0,187154811840.0,155515420360.0,18228609825.0,308948218082.0,464463638442.0,50.34,9.74,-3.54,2025,사업보고서
274090,켄코아에어로스페이스,KOSDAQ,보통주,10290,-0.1,141700000000,13774,47857,9.63,-8.7,-9.01,-15474539697.0,76394211868.0,72452221673.0,-9230768983.0,160350558795.0,232802780468.0,45.18,-12.08,-9.65,2025,사업보고서
067280,멀티캠퍼스,KOSDAQ,보통주,23900,0.84,141600000000,5927,2851,4.1,6.18,11.72,26384397732.0,330827395521.0,86699229810.0,31891937098.0,235342099708.0,322041329518.0,36.84,9.64,11.21,2025,사업보고서
153890,져스텍,KOSDAQ,보통주,11750,-3.69,141600000000,12050,225878,1.11,-79.93,-14.2,,,,,,,,,,2025,사업보고서
293580,나우IB,KOSDAQ,보통주,1491,0.13,141500000000,94930,87617,1.97,-149.1,5.64,5783322145.0,29156196744.0,65107636827.0,7301339438.0,104483777400.0,169591414227.0,62.31,25.04,5.54,2025,사업보고서
088800,에이스테크,KOSDAQ,보통주,1872,-3.31,141300000000,75506,68519,0.0,-5.55,-34.63,-29114710611.0,178426016983.0,183701608801.0,-22153309869.0,70584325421.0,254285934222.0,260.26,-12.42,-41.25,2025,사업보고서
005160,동국산업,KOSDAQ,보통주,2605,0.97,141300000000,54244,9109,1.86,-6.55,-2.64,-11059840115.0,727764317548.0,400978004658.0,7025489185.0,471041761530.0,872019766188.0,85.13,0.97,-2.35,2025,사업보고서
494120,큐리오시스,KOSDAQ,보통주,9260,0.11,141300000000,15260,77428,6.17,-16.84,-41.49,-7864272237.0,7302782626.0,6027331021.0,-7525764117.0,28201275143.0,34228606164.0,21.37,-103.05,-27.89,2025,사업보고서
340450,지씨지놈,KOSDAQ,보통주,5970,6.61,141200000000,23651,90014,2.97,26.07,7.26,4044351288.0,31533860089.0,6354170445.0,1235615079.0,78272618103.0,84626788548.0,8.12,3.92,5.17,2025,사업보고서
147830,제룡산업,KOSDAQ,보통주,7050,-0.84,141000000000,20000,97920,4.8,6.92,13.94,11488403993.0,37923882483.0,9814464684.0,10572575305.0,86234799841.0,96049264525.0,11.38,27.88,13.32,2025,사업보고서
036170,에이치엠넥스,KOSDAQ,보통주,2295,-2.55,140800000000,61366,193168,3.84,12.41,8.43,10910332774.0,31707375183.0,27919779905.0,2367143405.0,134939342254.0,162859122159.0,20.69,7.47,8.09,2025,사업보고서
148150,세경하이테크,KOSDAQ,보통주,3960,3.66,140700000000,35543,125215,1.79,4.66,22.13,47801871717.0,277917111183.0,111758175977.0,1762505924.0,234692102545.0,346450278522.0,47.62,0.63,20.37,2025,사업보고서
408920,메쎄이상,KOSDAQ,보통주,3250,3.67,140500000000,43232,14552,3.11,8.15,20.79,15474045546.0,72822323336.0,17023277364.0,18997461570.0,79545546938.0,96568824302.0,21.4,26.09,19.45,2025,사업보고서
469610,이노테크,KOSDAQ,보통주,15710,-0.51,140500000000,8943,68352,0.38,15.27,18.16,8523268956.0,75699364393.0,29652084189.0,8638432723.0,64352549804.0,94004633993.0,46.08,11.41,13.24,2025,사업보고서
035080,그래디언트,KOSDAQ,보통주,12250,1.49,140000000000,11431,27363,3.31,-5.85,-7.61,-24705775927.0,3061593068748.0,1023404313750.0,-29581406856.0,723239057204.0,1746643370954.0,141.5,-0.97,-3.42,2025,사업보고서
086890,이수앱지스,KOSDAQ,보통주,3430,0.88,139900000000,40775,39842,1.87,-16.81,-9.92,-10678000441.0,56672366046.0,44436947485.0,1634413733.0,114458693183.0,158895640668.0,38.82,2.88,-9.33,2025,사업보고서
003100,선광,KOSDAQ,보통주,21100,0.72,139300000000,6600,4021,8.22,3.04,9.55,39481434625.0,190422002484.0,257124146671.0,41390125061.0,434164088413.0,691288235084.0,59.22,21.74,9.09,2025,사업보고서
038290,마크로젠,KOSDAQ,보통주,12840,1.9,139200000000,10841,11696,4.15,13.52,1.28,-201666165.0,195267890603.0,179316838104.0,181079257.0,172307748915.0,351624587019.0,104.07,0.09,-0.12,2025,사업보고서
334970,프레스티지바이오로직스,KOSDAQ,보통주,1790,0.06,139200000000,77753,230091,41.72,-3.93,-26.56,-27469488627.0,12533271503.0,135082959353.0,-33681640342.0,135203347279.0,270286306632.0,99.91,-268.74,-20.32,2025,사업보고서
084990,헬릭스미스,KOSDAQ,보통주,3000,1.01,138300000000,46093,109799,3.87,-428.57,-0.31,-460120665.0,2598149668.0,1673154833.0,-9898072049.0,141523747195.0,143196902028.0,1.18,-380.97,-0.33,2025,사업보고서
255220,SG,KOSDAQ,보통주,1262,-2.85,138300000000,109563,962215,2.14,-57.36,-2.2,-2454050880.0,102246199563.0,122215490678.0,752259599.0,102177350973.0,224392841651.0,119.61,0.74,-2.4,2025,사업보고서
226590,엠디바이스,KOSDAQ,보통주,12870,1.1,137900000000,10717,21730,2.84,10.41,29.23,10677826023.0,96491049515.0,48880091893.0,11542472268.0,47928405877.0,96808497770.0,101.99,11.96,22.28,2025,사업보고서
035610,솔본,KOSDAQ,보통주,5030,0.6,137600000000,27346,22219,1.2,3.94,10.28,34523112787.0,120651025450.0,62640247985.0,24620979407.0,311885742952.0,374525990937.0,20.08,20.41,11.07,2025,사업보고서
338840,와이바이오로직스,KOSDAQ,보통주,8950,-0.67,137500000000,15367,19945,6.92,-3.02,-186.97,-42024660504.0,2912981882.0,29200450881.0,-9269185096.0,26597338248.0,55797789129.0,109.79,-318.2,-158.0,2025,사업보고서
069510,에스텍,KOSDAQ,보통주,12600,-0.63,137500000000,10910,2274,57.93,3.18,18.98,41622795150.0,468192133086.0,110279171154.0,45816360498.0,234992755754.0,345271926908.0,46.93,9.79,17.71,2025,사업보고서
047770,코데즈컴바인,KOSDAQ,보통주,3620,4.78,137000000000,37843,1159291,2.03,14.6,6.5,4460625723.0,39722870931.0,20571667148.0,2416629397.0,72294429288.0,92866096436.0,28.46,6.08,6.17,2025,사업보고서
041520,이엘씨,KOSDAQ,보통주,11150,1.36,135900000000,12189,31487,2.6,8.22,4.68,8259069415.0,37888100006.0,9432745922.0,-900650522.0,173025297898.0,182458043820.0,5.45,-2.38,4.77,2025,사업보고서
489500,엘케이켐,KOSDAQ,보통주,21250,-0.23,135800000000,6391,6678,2.38,22.02,9.26,4323487640.0,20179862262.0,6532385062.0,4570299788.0,59588772121.0,66121157183.0,10.96,22.65,7.26,2025,사업보고서
115310,인포바인,KOSDAQ,보통주,9100,1.68,135000000000,14832,3848,8.58,16.95,6.75,7038794630.0,28717399585.0,9307397995.0,6457328620.0,94923580195.0,104230978190.0,9.81,22.49,7.42,2025,사업보고서
140670,알에스오토메이션,KOSDAQ,보통주,10500,0.67,134800000000,12840,44942,4.04,-35.23,-9.37,-3985389135.0,67038479474.0,33337764223.0,-3560799616.0,58324059929.0,91661824152.0,57.16,-5.31,-6.83,2025,사업보고서
474650,링크솔루션,KOSDAQ,보통주,23200,-4.92,133400000000,5752,20626,6.31,-13.79,-23.14,-6984967542.0,13124605399.0,27837297652.0,-7377647696.0,38173664595.0,66010962247.0,72.92,-56.21,-18.3,2025,사업보고서
264660,씨앤지하이테크,KOSDAQ,보통주,13710,-1.01,133300000000,9721,34259,2.93,6.7,14.81,19531732026.0,196194330780.0,54349361066.0,24742314123.0,143157312541.0,197506673607.0,37.96,12.61,13.64,2025,사업보고서
049720,고려신용정보,KOSDAQ,보통주,9270,1.53,132600000000,14300,30777,3.85,10.1,22.89,13261619930.0,178029909590.0,51287165829.0,16740742506.0,62960636833.0,114247802662.0,81.46,9.4,21.06,2025,사업보고서
136540,윈스테크넷,KOSDAQ,보통주,10710,2.1,131500000000,12280,10684,8.69,7.16,10.18,18409531397.0,98597670521.0,24782173028.0,21158874065.0,185190120916.0,209972293944.0,13.38,21.46,9.94,2025,사업보고서
473980,노머스,KOSDAQ,보통주,12050,2.29,131100000000,10883,21327,2.5,9.35,15.64,14847399441.0,75725779285.0,11700652400.0,12339888114.0,103698769077.0,115399421477.0,11.28,16.3,14.32,2025,사업보고서
417010,나노팀,KOSDAQ,보통주,6490,5.53,130900000000,20173,2961013,0.87,129.8,2.13,997594250.0,40323638066.0,68781575591.0,-501486673.0,48887408334.0,117668983925.0,140.69,-1.24,2.04,2025,사업보고서
457550,우진엔텍,KOSDAQ,보통주,14030,0.29,130700000000,9319,77139,3.52,21.1,10.78,5308948266.0,44807184983.0,6537192326.0,5058171927.0,51094937588.0,57632129914.0,12.79,11.29,10.39,2025,사업보고서
322510,제이엘케이,KOSDAQ,보통주,5080,1.91,130700000000,25726,44622,1.78,-8.6,-30.01,-13606311614.0,3339486486.0,33067864508.0,-13202037178.0,41362862353.0,74430726861.0,79.95,-395.33,-32.89,2025,사업보고서
080420,모다이노칩,KOSDAQ,보통주,1638,-0.67,130600000000,79722,2241,0.08,-10.17,-1.3,-6231449470.0,358077406550.0,577830893089.0,27867506133.0,373534992248.0,951365885337.0,154.69,7.78,-1.67,2025,사업보고서
432720,퀄리타스반도체,KOSDAQ,보통주,9110,-0.98,129200000000,14188,36193,2.67,-6.87,-53.09,-23090473943.0,5350047190.0,46718953361.0,-24471844867.0,36318366066.0,83037319427.0,128.64,-457.41,-63.58,2025,사업보고서
394420,리센스메디컬,KOSDAQ,보통주,11710,0.26,128800000000,11000,57204,5.2,-5.69,45.75,-19118985424.0,8828610805.0,5029615569.0,-10640384599.0,6976986455.0,12006602024.0,72.09,-120.52,-274.03,2025,사업보고서
0088M0,메쥬,KOSDAQ,보통주,13030,-2.18,128800000000,9882,48640,3.92,16.68,-26.72,2759611141.0,7377640926.0,3967233424.0,-2832462145.0,9992324859.0,13959558283.0,39.7,-38.39,27.62,2025,사업보고서
321550,티움바이오,KOSDAQ,보통주,4285,1.06,128700000000,30038,41854,4.3,-7.75,-37.23,-18786557806.0,12288796652.0,60809923836.0,-16146558840.0,37743732808.0,98553656644.0,161.11,-131.39,-49.77,2025,사업보고서
108230,톱텍,KOSDAQ,보통주,3385,1.2,128700000000,38023,4568319,2.37,-42.85,-3.75,-20597283924.0,171001529881.0,167760886335.0,-3144513149.0,387843484736.0,555604371071.0,43.25,-1.84,-5.31,2025,사업보고서
009780,엠에스씨,KOSDAQ,보통주,7300,0.83,128500000000,17600,14579,2.08,4.79,12.83,23008450071.0,197662693140.0,87984935590.0,29653839673.0,189208431119.0,277193366709.0,46.5,15.0,12.16,2025,사업보고서
0039P0,매드업,KOSDAQ,보통주,6830,-0.58,128500000000,18807,1289271,1.02,11.12,84.39,,,,,,,,,,2025,사업보고서
102120,어보브반도체,KOSDAQ,보통주,7190,-1.37,127800000000,17781,32058,5.41,13.34,8.76,1959422969.0,244123643799.0,131612644063.0,10148185090.0,154442539418.0,286055183481.0,85.22,4.16,1.27,2025,사업보고서
094840,슈프리마에이치큐,KOSDAQ,보통주,13010,-0.91,127600000000,9806,3989,14.45,8.6,5.78,13386976675.0,21223018606.0,8467424429.0,3859090083.0,241764544723.0,250231969152.0,3.5,18.18,5.54,2025,사업보고서
285490,노바텍,KOSDAQ,보통주,12060,0.33,127500000000,10576,24034,4.98,7.1,10.89,17707839132.0,55589851496.0,10702706253.0,6700053223.0,163286585102.0,173989291355.0,6.55,12.05,10.84,2025,사업보고서
146320,비씨엔씨,KOSDAQ,보통주,9960,-1.19,127500000000,12798,5702,3.42,48.59,1.52,1150567650.0,87583804218.0,98717399975.0,3927466183.0,78791339204.0,177508739179.0,125.29,4.48,1.46,2025,사업보고서
086980,쇼박스,KOSDAQ,보통주,2040,0.25,127400000000,62438,60131,2.32,29.57,-12.56,-15048131103.0,62748042504.0,25446861840.0,-11651067244.0,107450210544.0,132897072384.0,23.68,-18.57,-14.0,2025,사업보고서
0015N0,아로마티카,KOSDAQ,보통주,10110,14.11,127200000000,12577,637509,6.42,20.26,14.99,4583735251.0,51187435857.0,9086090319.0,5139610703.0,42511270517.0,51597360836.0,21.37,10.04,10.78,2025,사업보고서
192410,오늘이엔엠,KOSDAQ,보통주,5040,6.22,126900000000,25186,139893,0.22,-1.12,-405.07,-78254516527.0,16693992539.0,71515094989.0,-1847887145.0,9319595592.0,80834690581.0,767.36,-11.07,-839.68,2025,사업보고서
220260,켐트로스,KOSDAQ,보통주,3930,-0.63,126000000000,32072,49046,2.59,53.11,-19.51,-11841396874.0,56809696904.0,69486885008.0,1048331370.0,54725039362.0,124211924370.0,126.97,1.85,-21.64,2025,사업보고서
388790,라이콤,KOSDAQ,보통주,4115,-2.37,126000000000,30614,133878,1.41,457.22,1.23,260782772.0,17688068719.0,7039027132.0,582005067.0,21642294936.0,28681322068.0,32.52,3.29,1.2,2025,사업보고서
240550,동방메디컬,KOSDAQ,보통주,6010,3.62,125800000000,20934,43673,1.1,7.77,11.54,11442051299.0,113536899863.0,61212954533.0,17005218832.0,125316443386.0,186529397919.0,48.85,14.98,9.13,2025,사업보고서
361390,제노코,KOSDAQ,보통주,12920,2.62,125800000000,9736,14808,21.24,-134.58,-4.93,-2120342406.0,59631313389.0,35856680655.0,-2085761459.0,51776513097.0,87633193752.0,69.25,-3.5,-4.1,2025,사업보고서
036690,코맥스,KOSDAQ,보통주,2885,0.0,125700000000,43567,0,0.21,-8.39,-85.66,-15117560666.0,85126354242.0,82453070387.0,-14175346003.0,10947343674.0,93400414061.0,753.18,-16.65,-138.09,2025,사업보고서
048550,SM C&C,KOSDAQ,보통주,1294,1.41,125100000000,96715,464197,3.18,-25.37,-2.55,-1926630015.0,100478287608.0,124942951326.0,-1292562202.0,81756509916.0,206699461242.0,152.82,-1.29,-2.36,2025,사업보고서
267320,나인테크,KOSDAQ,보통주,2175,1.16,124900000000,57415,204887,2.05,-8.63,-21.17,-17422714499.0,82368729078.0,76968800491.0,-8923627485.0,101514693521.0,178483494012.0,75.82,-10.83,-17.16,2025,사업보고서
095700,제넥신,KOSDAQ,보통주,2735,-0.73,124600000000,45540,163625,3.5,-3.86,-10.71,-27215092606.0,4573913204.0,124510721817.0,-36172268141.0,246755395910.0,371266117727.0,50.46,-790.84,-11.03,2025,사업보고서
142210,유니트론텍,KOSDAQ,보통주,6000,0.0,124500000000,20751,158105,2.89,5.38,9.58,11833735551.0,768974453691.0,194751990426.0,32268544768.0,145071779111.0,339823769537.0,134.25,4.2,8.16,2025,사업보고서
211270,AP위성,KOSDAQ,보통주,8240,0.61,124300000000,15082,36981,2.19,-39.62,-2.65,-2769859560.0,47812373057.0,22412797176.0,-4301222143.0,103864391012.0,126277188188.0,21.58,-9.0,-2.67,2025,사업보고서
297890,HB솔루션,KOSDAQ,보통주,1698,0.3,124200000000,73141,125837,1.64,3.35,11.34,26472222548.0,62848643582.0,61581027222.0,4396138891.0,247318978972.0,308900006194.0,24.9,6.99,10.7,2025,사업보고서
052260,현대바이오랜드,KOSDAQ,보통주,4135,1.35,124000000000,30000,30926,2.74,9.29,0.18,252622040.0,130505120709.0,30724151736.0,12717191685.0,136146740797.0,166870892533.0,22.57,9.74,0.19,2025,사업보고서
056090,시지메드텍,KOSDAQ,보통주,1200,4.26,123900000000,103259,542028,3.95,18.75,7.18,6507511658.0,47234945024.0,20773986758.0,3814388241.0,94147650165.0,114921636923.0,22.07,8.08,6.91,2025,사업보고서
950190,고스트스튜디오,KOSDAQ,보통주,9500,13.1,123700000000,13017,151197,28.94,14.73,5.48,5530308.0,79118339.0,11066623.0,10778553.0,110520375.0,121586998.0,10.01,13.62,5.0,2025,사업보고서
322310,오로스테크놀로지,KOSDAQ,보통주,13160,-2.37,123300000000,9367,121761,9.25,-19.18,-9.76,-6421102751.0,52136517687.0,28700301276.0,-8371350347.0,63465259312.0,92165560588.0,45.22,-16.06,-10.12,2025,사업보고서
149950,아바텍,KOSDAQ,보통주,9000,1.58,123000000000,13668,53180,2.4,15.87,4.66,6918864452.0,80944405170.0,11271716690.0,6148093789.0,152012858334.0,163284575024.0,7.41,7.6,4.55,2025,사업보고서
095190,신화프리텍,KOSDAQ,보통주,1883,0.53,122900000000,65260,60230,1.08,-60.74,-6.9,-6941945613.0,92505989386.0,125365607573.0,-4776540963.0,108410281400.0,233775888973.0,115.64,-5.16,-6.4,2025,사업보고서
307750,국전,KOSDAQ,보통주,2265,1.12,122300000000,53986,188673,1.48,-62.92,-4.44,-4820309643.0,131039398700.0,83334644752.0,-2575730706.0,95872367221.0,179207011973.0,86.92,-1.97,-5.03,2025,사업보고서
122450,KX,KOSDAQ,보통주,2725,-0.18,122100000000,44820,10888,2.3,6.03,5.45,25555907008.0,346121725953.0,450073288514.0,38392482859.0,485850432174.0,935923720688.0,92.64,11.09,5.26,2025,사업보고서
032940,원익,KOSDAQ,보통주,6700,9.66,121900000000,18193,2746307,4.15,5.85,4.14,11653234262.0,150734965462.0,95590639527.0,8922772952.0,286616047588.0,382206687115.0,33.35,5.92,4.07,2025,사업보고서
027710,팜스토리,KOSDAQ,보통주,1092,2.06,121700000000,111417,410132,2.03,7.23,11.16,30668871519.0,1455851080750.0,630876892446.0,34969057306.0,338161741400.0,969038633846.0,186.56,2.4,9.07,2025,사업보고서
008830,대동기어,KOSDAQ,보통주,6340,0.48,121600000000,19182,277911,4.61,-38.66,-5.76,-4739603789.0,220939401126.0,190400371595.0,162438986.0,79146714724.0,269547086319.0,240.57,0.07,-5.99,2025,사업보고서
458650,성우,KOSDAQ,보통주,8080,0.25,121600000000,15046,8266,1.24,25.57,2.15,4905740773.0,85550263958.0,21582530816.0,1040762216.0,225011124494.0,246593655310.0,9.59,1.22,2.18,2025,사업보고서
232680,라온로보틱스,KOSDAQ,보통주,9160,-2.35,121400000000,13258,65936,3.65,25.88,10.85,3691284355.0,53842351768.0,31171798450.0,3949991226.0,35744236363.0,66916034813.0,87.21,7.34,10.33,2025,사업보고서
212560,네오오토,KOSDAQ,보통주,9000,-2.49,121400000000,13486,70106,1.2,8.42,11.38,14882921078.0,232116353603.0,86807650607.0,13666239562.0,137559404708.0,224367055315.0,63.11,5.89,10.82,2025,사업보고서
021320,KCC건설,KOSDAQ,보통주,5670,0.35,121300000000,21400,6112,3.26,2.57,8.56,45399328723.0,1833403452922.0,1030583177844.0,88337134847.0,552614040570.0,1583197218414.0,186.49,4.82,8.22,2025,사업보고서
228850,레이언스,KOSDAQ,보통주,7300,-5.19,121100000000,16591,59252,3.46,28.85,-2.19,-5321323098.0,114722998848.0,23850356104.0,-3950343370.0,237365638750.0,261215994854.0,10.05,-3.44,-2.24,2025,사업보고서
073010,케이에스피,KOSDAQ,보통주,3010,-0.66,121000000000,40191,56657,2.65,15.28,8.49,6559012938.0,95532762605.0,60911317671.0,11539806552.0,83100267191.0,144011584862.0,73.3,12.08,7.89,2025,사업보고서
0007C0,아크릴,KOSDAQ,보통주,15040,-2.21,120800000000,8030,43547,5.82,-45.58,-23.95,-2807960760.0,13312020352.0,7188531200.0,-2253580136.0,43747825951.0,50936357151.0,16.43,-16.93,-6.42,2025,사업보고서
282880,코윈테크,KOSDAQ,보통주,10230,0.2,119600000000,11694,42086,2.36,22.19,0.98,-17618390526.0,154701003144.0,172141640104.0,-25447396955.0,256094670733.0,428236310837.0,67.22,-16.45,-6.88,2025,사업보고서
418420,라온텍,KOSDAQ,보통주,3885,0.26,119600000000,30775,115231,2.89,-17.99,-39.94,-6551402290.0,8746267801.0,25142296266.0,-5810442808.0,16676925987.0,41819222253.0,150.76,-66.43,-39.28,2025,사업보고서
163730,핑거,KOSDAQ,보통주,9950,0.0,119600000000,12016,126677,4.32,-552.78,0.64,332651904.0,91606730992.0,19890213194.0,1467839859.0,47667516958.0,67557730152.0,41.73,1.6,0.7,2025,사업보고서
299030,하나기술,KOSDAQ,보통주,14950,-0.2,119500000000,7995,21930,0.53,-20.59,-5.85,-5804996468.0,93832555999.0,162694515783.0,-39810418.0,100598962406.0,263293478189.0,161.73,-0.04,-5.77,2025,사업보고서
189330,씨이랩,KOSDAQ,보통주,12730,-12.21,119400000000,9382,517242,6.37,-20.9,-17.97,-3119267462.0,10272320511.0,4315330813.0,-3225075448.0,25126707120.0,29442037933.0,17.17,-31.4,-12.41,2025,사업보고서
474170,루미르,KOSDAQ,보통주,6700,2.13,119400000000,17818,41252,4.06,2233.33,0.08,45662747.0,10568518218.0,7977241847.0,-594389927.0,61390269179.0,69367511026.0,12.99,-5.62,0.07,2025,사업보고서
040350,크레오에스지,KOSDAQ,보통주,6010,-5.06,119300000000,19856,36217,0.0,-15.73,-17.46,-8549556244.0,10861107272.0,41702552839.0,-6409391888.0,47214013849.0,88916566688.0,88.33,-59.01,-18.11,2025,사업보고서
041440,현대에버다임,KOSDAQ,보통주,6680,1.37,119200000000,17842,81738,3.45,12.35,2.44,4642755213.0,289586707208.0,103414666101.0,5407238429.0,191708351289.0,295123017390.0,53.94,1.87,2.42,2025,사업보고서
396300,세아메카닉스,KOSDAQ,보통주,4480,-3.66,118700000000,26490,573282,1.5,14.31,1.95,1422640284.0,85827035655.0,75005041508.0,-1850263966.0,74247469421.0,149252510929.0,101.02,-2.16,1.92,2025,사업보고서
452450,피아이이,KOSDAQ,보통주,3290,-1.64,118500000000,36028,21055,1.7,-4.38,-41.21,-24611623366.0,65088392269.0,93894715015.0,-21217301485.0,56343883422.0,150238598437.0,166.65,-32.6,-43.68,2025,사업보고서
